snapped_at,price,market_cap,total_volume,SMA_50,SMA_200,EMA_20,EMA_50,BB_Upper,BB_Lower,RSI,MACD_Histogram,OBV,%K,%D
2021-07-14 00:00:00+00:00,1944.3950166372083,227135827760.92883,18210922217.703205,2330.870340151165,2040.288817982528,2157.226002350196,2306.711501800519,2895.339944108112,1766.4007361942176,40.372067449363435,-204.98352296995358,1477585662930.0688,0.0,21.798224458231942
2021-07-15 00:00:00+00:00,1997.6633136705989,232939479730.00745,20007437042.5854,2316.914050281584,2047.0934229649083,2142.0295558092816,2294.59196501111,2879.0903684073282,1754.7377321558395,37.33194382323199,-227.29355937720038,1497593099972.6543,0.0,7.798316412924476
2021-07-16 00:00:00+00:00,1910.7269516309964,223534356736.75903,17978198759.76909,2297.478921161724,2053.1987584364283,2120.0007363637305,2279.538435074635,2846.894206199245,1748.0636361242027,39.869372493097565,-257.9191096250695,1479614901212.8853,13.849960693742302,4.616653564580749
2021-07-17 00:00:00+00:00,1874.2002496808184,218477848474.5608,17448403933.724445,2280.1031089013877,2058.904974538345,2096.591166203453,2263.642819961152,2826.955934317005,1733.2502834857705,36.379330216704744,-284.70540924780244,1462166497279.161,0.0,4.616653564580749
2021-07-18 00:00:00+00:00,1899.8427500663568,221838551362.95905,14920352990.216908,2269.4333865881426,2064.7262337978636,2077.8532218094438,2249.376150553513,2824.83475382175,1714.0320193545354,33.50531855955178,-289.5920090685795,1477086850269.3777,0.0,4.616653564580749
2021-07-19 00:00:00+00:00,1905.723382843169,222305469349.286,15355055465.803198,2261.65532853475,2070.4905710498347,2061.4599038126557,2235.899571427617,2826.4302477395822,1696.8804093299175,26.530230419766085,-294.88656270146066,1492441905735.181,5.638136894253984,1.879378964751309
2021-07-20 00:00:00+00:00,1824.929392091902,214106247241.3399,15768554506.425838,2250.2368518165335,2075.9221333195337,2038.9331884106791,2219.7830938066086,2826.8980777635766,1673.5756258694905,27.471862899291608,-287.77185911967536,1476673351228.7551,7.06076890543625,4.232968599896726
2021-07-21 00:00:00+00:00,1794.973425186835,209392844466.0158,20634025154.91444,2231.967723004391,2081.2462637443696,2015.6989252465034,2203.1238911156374,2807.2567167655066,1656.678729243275,17.039955584782817,-282.22340160348404,1456039326073.8406,0.0,4.232968599896726
2021-07-22 00:00:00+00:00,2003.7239214521076,233005814487.5354,25849497421.028152,2219.38906943604,2087.3764030251104,2014.5584486946561,2195.3042844621655,2786.361768150433,1652.4163707216467,34.367887074067966,-245.89790221224212,1481888823494.8687,0.0,2.3535896351453975
2021-07-23 00:00:00+00:00,2027.5334479167043,236554595198.76672,21655718476.41885,2205.596657660178,2092.6790672810503,2015.7941629062798,2188.725035970187,2756.468922498219,1654.7243928221374,44.08297481667841,-217.48291549145188,1503544541971.2876,57.72847021353024,19.24282340451006
